school.id,school.name,school.enrollment,school.offering, school.mooe 
200530,Sugod Primary School,184,Elementary," 93,000.00 "
127016,Sultan Ali Dimaporo Memorial IS,1261,Elementary," 673,000.00 "
315101,Sultan Ali Dimaporo Memorial IS,1055,Secondary," 926,000.00 "
127034,Sultan Naga Dimaporo Central Elementary School,1617,Elementary," 679,000.00 "
315107,Sultan Naga Dimaporo Mem. IS,412,Secondary," 174,000.00 "
127036,Tagulo ES,218,Elementary," 158,000.00 "
127037,Tantaon PS,249,Elementary," 106,000.00 "
200539,TOPOCON PRIMARY SCHOOL,64,Elementary," 58,000.00 "
127211,Cabasaran PS,190,Elementary," 101,000.00 "
200536,Darimbang PS,204,Elementary," 101,000.00 "
127212,Dimayon PS,163,Elementary," 90,000.00 "
127213,Gadongan PS,200,Elementary," 116,000.00 "
127214,Kiasar ES,334,Elementary," 169,000.00 "
127215,Lininding ES,269,Elementary," 141,000.00 "
200543,Malimbato PS,151,Elementary," 90,000.00 "
127216,Payawan ES,328,Elementary," 173,000.00 "
127217,Sultan Palao Ali ES,523,Elementary," 260,000.00 "
127218,Tagoloan ES,333,Elementary," 171,000.00 "
304021,Tagoloan NHS,192,Secondary," 266,000.00 "
127219,Tumple ES,303,Elementary," 146,000.00 "
127051,Banisilon Elementary School,582,Elementary," 306,000.00 "
200533,Beruar IPS,99,Elementary," 86,000.00 "
200522,Big Banisilon ES,227,Elementary," 133,000.00 "
200523,Pelingkingan PS,148,Elementary," 93,000.00 "
127061,Somiorang PS,229,Elementary," 131,000.00 "
315103,Tangcal NHS (Annex Magsaysay NHS),215,Secondary," 243,000.00 "
200534,Tangkal Proper IPS,132,Elementary," 83,000.00 "
304002,Arsenio A. Quibranza NHS (LNNAIHS),528,Secondary," 569,000.00 "
127220,Barakanas ES,124,Elementary," 96,000.00 "
200507,Baris PS,94,Elementary," 92,000.00 "
127221,Bualan ES,534,Elementary," 288,000.00 "
127223,Candis ES,200,Elementary," 155,000.00 "
127224,Dalama ES,490,Elementary," 244,000.00 "
127225,Guillermo Abugan MES,353,Elementary," 217,000.00 "
127222,Juan Ardon-Camp 5 ES,270,Elementary," 170,000.00 "
127226,Kalilangan ES,157,Elementary," 129,000.00 "
315102,Lanao del Norte Provincial Science and Technology HS (former Malingao NHS (Annex New Pualas NHS),690,Secondary," 606,000.00 "
127227,Licapao Elementary School,144,Elementary," 98,000.00 "
127228,Malingao CS,634,Elementary," 344,000.00 "
127229,Palao Elementary School,153,Elementary," 109,000.00 "
127231,Pedro Buca MES (Pualas ES),245,Elementary," 156,000.00 "
127230,Pinpin ES,199,Elementary," 137,000.00 "
127232,Sto. Nino Primary School,18,Elementary," 52,000.00 "
127233,Sucadan ES,171,Elementary," 131,000.00 "
304015,Teofila C. Quibranza NHS (New Pualas NHS),620,Secondary," 650,000.00 "
127234,Teofilo Morales Sr. MES,134,Elementary," 115,000.00 "
127235,Bulod ES,182,Elementary," 145,000.00 "
127236,F V Bond MES,370,Elementary," 194,000.00 "
127237,Kakai-Renabor ES,183,Elementary," 128,000.00 "
127238,Patudan ES,188,Elementary," 137,000.00 "
127239,Pigcarangan ES,558,Elementary," 294,000.00 "
127240,Rufo Dela Cruz MES,551,Elementary," 321,000.00 "
127241,San Antonio ES,207,Elementary," 142,000.00 "
127242,Sergio Mata ES (Tubaran ES),346,Elementary," 212,000.00 "
127243,Tubod Central ES,1265,Elementary," 612,000.00 "
127244,Aloran Central School,843,Elementary," 440,000.00 "
201001,Banisilon PS,54,Elementary," 62,000.00 "
127245,Burgos ES,107,Elementary," 115,000.00 "
127246,Calube ES,82,Elementary," 76,000.00 "
127247,Caputol Elementary School,154,Elementary," 131,000.00 "
127248,Casusan ES,154,Elementary," 149,000.00 "
127249,Conat ES,158,Elementary," 115,000.00 "
127250,Culpan ES,95,Elementary," 88,000.00 "
201009,Dullan PS,21,Elementary," 51,000.00 "
127251,F. Tayone ES,74,Elementary," 93,000.00 "
201014,Labo PS,38,Elementary," 59,000.00 "
201015,Lawaan PS,13,Elementary," 50,000.00 "
127252,Lobogon ES,242,Elementary," 187,000.00 "
127253,Lumbayao Elementary School,188,Elementary," 139,000.00 "
127254,Macubon PS,20,Elementary," 59,000.00 "
127255,Makawa ES,130,Elementary," 110,000.00 "
127256,Manamong Elementary School,116,Elementary," 108,000.00 "
127257,Maular ES,181,Elementary," 150,000.00 "
127258,Mitazan IS,129,Elementary," 146,000.00 "
127259,Mohon ES,122,Elementary," 116,000.00 "
127260,Monterico ES,74,Elementary," 82,000.00 "
127261,Nabuna Elementary School,65,Elementary," 86,000.00 "
127262,Ozamiz ES,135,Elementary," 110,000.00 "
201016,Palayan PS,31,Elementary," 53,000.00 "
127263,Pelong ES,215,Elementary," 158,000.00 "
127264,Roxas ES,38,Elementary," 66,000.00 "
127265,San Pedro ES,53,Elementary," 63,000.00 "
127266,Sta. Ana ES,90,Elementary," 84,000.00 "
127267,Tagwanao IS,62,Elementary," 83,000.00 "
127268,Toril ES,90,Elementary," 98,000.00 "
127269,Tuburan ES,157,Elementary," 127,000.00 "
127270,Tugaya ES,56,Elementary," 84,000.00 "
127271,Zamora ES,88,Elementary," 104,000.00 "
304024,Aloran Trade HS,1380,Secondary," 1,862,000.00 "
315205,Mitazan IS,135,Secondary," 191,000.00 "
315206,Tagwanao IS,74,Secondary," 178,000.00 "
127272,Agapito Yap MES,131,Elementary," 115,000.00 "
127273,Baliangao CS,420,Elementary," 269,000.00 "
127274,Del Pilar ES,77,Elementary," 93,000.00 "
127275,Landing ES,212,Elementary," 145,000.00 "
127276,Lipacon ES,76,Elementary," 82,000.00 "
127277,Lumipac ES,113,Elementary," 113,000.00 "
127279,Lusot ES,261,Elementary," 167,000.00 "
127280,Magcamiguing ES,177,Elementary," 133,000.00 "
127281,Naburos ES,67,Elementary," 86,000.00 "
127282,Punta Miray ES,90,Elementary," 104,000.00 "
127283,Punta Sulong ES,112,Elementary," 113,000.00 "
127284,Quezon ES,212,Elementary," 152,000.00 "
127285,Sinian ES,171,Elementary," 128,000.00 "
127278,Timoteo SU ES (Lupagan ES),214,Elementary," 147,000.00 "
304025,Baliangao SOF,490,Secondary," 676,000.00 "
304042,Roque L. SU MNHS (Mabini NHS),249,Secondary," 329,000.00 "
127288,Baybay ES,190,Elementary," 139,000.00 "
127290,Bonifacio CS,483,Elementary," 351,000.00 "
127291,Buenavista ES,194,Elementary," 148,000.00 "
127293,Dimalco ES,178,Elementary," 132,000.00 "
127287,Ignacio Tan  MIS,535,Elementary," 276,000.00 "
127296,Kabulihan ES,237,Elementary," 140,000.00 "
127298,Lazaro Delos Santos MS,152,Elementary," 113,000.00 "
127302,Lower Montol ES,83,Elementary," 100,000.00 "
127306,Migpangi ES,371,Elementary," 220,000.00 "
127307,Migsale ES,168,Elementary," 111,000.00 "
127308,Pisaan ES,173,Elementary," 127,000.00 "
127309,Proceso Alburo MES,82,Elementary," 90,000.00 "
127310,Quezon ES,156,Elementary," 108,000.00 "
127311,Remedios ES,59,Elementary," 79,000.00 "
127314,Upper Montol ES,56,Elementary," 75,000.00 "
127286,Bagong Anonang Diut ES,92,Elementary," 89,000.00 "
127289,Bolinsong ES,163,Elementary," 143,000.00 "
127292,Calolot ES,149,Elementary," 122,000.00 "
127294,Dullan ES,145,Elementary," 96,000.00 "
127295,Durias ES,47,Elementary," 67,000.00 "
127297,Kanao-Kanao ES,171,Elementary," 128,000.00 "
127299,Liloan CS,379,Elementary," 226,000.00 "
127301,Lodiong ES,111,Elementary," 107,000.00 "
127304,Lower Usogan ES,240,Elementary," 149,000.00 "
127305,Lumapas ES,149,Elementary," 120,000.00 "
127300,Paterno Gallego MS (Linconan ES),236,Elementary," 141,000.00 "
201018,Sibuyon Primary School,75,Elementary," 60,000.00 "
127312,Tangab ES,91,Elementary," 85,000.00 "
127303,Tiaman ES,252,Elementary," 152,000.00 "
127313,Tusik ES,160,Elementary," 133,000.00 "
127315,Upper Usogan ES,135,Elementary," 116,000.00 "
304028,Bonifacio NHS,606,Secondary," 742,000.00 "
304034,Diwat NHS,743,Secondary," 494,000.00 "
315204,Ignacio Tan MIS,407,Secondary," 321,000.00 "
315201,Upper Usugan National Comprehensive High School,146,Secondary," 214,000.00 "
127316,Bonifacio ES,137,Elementary," 117,000.00 "
127317,Bunawan ES,194,Elementary," 142,000.00 "
304030,Calamba CNHS,1024,Secondary," 898,000.00 "
127318,Calamba CS,882,Elementary," 439,000.00 "
127319,Calaran ES,186,Elementary," 136,000.00 "
127320,Dapacan Alto ES,166,Elementary," 134,000.00 "
127321,Dapacan Bajo ES,127,Elementary," 113,000.00 "
127322,Langub Elementary School,154,Elementary," 124,000.00 "
127323,Libertad Elementary School,51,Elementary," 86,000.00 "
127324,Mamalad ES,109,Elementary," 100,000.00 "
127325,Mauswagon ES,124,Elementary," 104,000.00 "
127326,Pestanas ES,124,Elementary," 99,000.00 "
127327,Salvador ES,74,Elementary," 93,000.00 "
127328,San Isidro ES,78,Elementary," 91,000.00 "
127329,Siloy ES,131,Elementary," 119,000.00 "
127330,Singalat PS,68,Elementary," 81,000.00 "
127331,Southwestern Pob. ES,509,Elementary," 298,000.00 "
127332,Sulipat ES,174,Elementary," 128,000.00 "
304031,Clarin NHS,2412,Secondary," 2,016,000.00 "
304032,Congressman Hilarion J. Ramiro Jr. Memorial National High School,224,Secondary," 253,000.00 "
127333,Bernad Elementary School,59,Elementary," 75,000.00 "
127334,Bitoon Elementary,69,Elementary," 80,000.00 "
127335,Caluton Elementary School,44,Elementary," 68,000.00 "
127336,Canibungan Daku ES,132,Elementary," 116,000.00 "
127337,Canibungan Putol ES,65,Elementary," 95,000.00 "
127338,Canicapan Elementary School,185,Elementary," 135,000.00 "
127341,Dalingap ES (Franciso Adaza ES),248,Elementary," 139,000.00 "
127339,Dela Paz Elementary School,209,Elementary," 137,000.00 "
127340,Dolores ES,166,Elementary," 121,000.00 "
127342,Lupagan Elementary School,145,Elementary," 122,000.00 "
201005,Masabud PS,36,Elementary," 62,000.00 "
127343,Mialen Central School,494,Elementary," 266,000.00 "
127344,Pan-ay ES,338,Elementary," 220,000.00 "
127345,Penacio Elementary School,56,Elementary," 67,000.00 "
127346,Segatic Norte Primary Shool,67,Elementary," 72,000.00 "
127347,Antero Uy Roa ES,285,Elementary," 180,000.00 "
127348,Cabunga-An PS,51,Elementary," 77,000.00 "
127349,Clarin CS,518,Elementary," 306,000.00 "
201017,Gata Diot PS,32,Elementary," 66,000.00 "
127350,Gata ES,242,Elementary," 144,000.00 "
127351,Kinangay Norte PS,141,Elementary," 93,000.00 "
127352,Kinangay Sur ES,194,Elementary," 150,000.00 "
127353,Lapasan ES,396,Elementary," 235,000.00 "
127354,Malibangcao ES,149,Elementary," 116,000.00 "
127355,Ozamiz ES,150,Elementary," 128,000.00 "
127356,San Roque ES,333,Elementary," 198,000.00 "
127357,Sebasi ES,104,Elementary," 113,000.00 "
127358,Segatic Sur ES,136,Elementary," 123,000.00 "
127359,Tinaclaan ES,159,Elementary," 126,000.00 "
304033,Concepcion NHS,211,Secondary," 254,000.00 "
127360,Balongkot ES,33,Elementary," 70,000.00 "
127361,Concepcion CS,206,Elementary," 168,000.00 "
127362,Debaloy ES,46,Elementary," 70,000.00 "
127363,Guiban ES,52,Elementary," 60,000.00 "
127364,Malvar ES,93,Elementary," 102,000.00 "
127365,Mantukoy PS,14,Elementary," 54,000.00 "
127366,Marugang Elementary School,23,Elementary," 59,000.00 "
127367,Migubay PS,20,Elementary," 51,000.00 "
127368,New Casul ES,36,Elementary," 67,000.00 "
127369,Pogan PS,39,Elementary," 60,000.00 "
127370,San Francisco PS,73,Elementary," 64,000.00 "
127371,Soso-on PS,23,Elementary," 53,000.00 "
127372,Upper Dioyo ES,27,Elementary," 75,000.00 "
127373,Upper Salimpono PS,36,Elementary," 58,000.00 "
201020,Virayan PS,12,Elementary," 50,000.00 "
304035,Don Victoriano NHS,211,Secondary," 281,000.00 "
315211,Lampasan Integrated School,133,Secondary," 145,000.00 "
304046,Nueva Vista National High School,207,Secondary," 249,000.00 "
127375,Bagong Clarin ES,110,Elementary," 101,000.00 "
127376,Don Victoriano CS,381,Elementary," 265,000.00 "
127377,Gandawan ES,67,Elementary," 73,000.00 "
127378,Lake Duminagat Elementary,38,Elementary," 68,000.00 "
127379,Lampasan Integrated School,268,Elementary," 192,000.00 "
127380,Liboron Elementary School,66,Elementary," 71,000.00 "
127381,Maramara ES,62,Elementary," 87,000.00 "
127382,Napangan ES,171,Elementary," 123,000.00 "
127383,Nueva Vista ES,192,Elementary," 163,000.00 "
127384,Petianan ES,142,Elementary," 103,000.00 "
201019,Sitio Piduan Annex PS,124,Elementary," 84,000.00 "
127385,Tuno ES,131,Elementary," 109,000.00 "
315203,Carmen IS,185,Secondary," 236,000.00 "
304037,Jimenez NCHS,667,Secondary," 666,000.00 "
315210,Tabo-o Integrated School,156,Secondary," 144,000.00 "
127386,Adorable Elementary School,36,Elementary," 61,000.00 "
127387,Butuay ES,258,Elementary," 166,000.00 "
127389,Carmen Annex PS,26,Elementary," 66,000.00 "
127388,Carmen Integrated School,271,Elementary," 178,000.00 "
127390,Dicoloc ES,150,Elementary," 132,000.00 "
127391,Gata ES,102,Elementary," 91,000.00 "
127392,Guintomoyan ES,92,Elementary," 94,000.00 "
127393,Jimenez Central School,1031,Elementary," 582,000.00 "
127394,Macabayao ES,151,Elementary," 134,000.00 "
127395,Malibacsan ES,65,Elementary," 80,000.00 "
127396,Matugas Alto ES,82,Elementary," 79,000.00 "
127397,Matugas Bajo ES,100,Elementary," 115,000.00 "
127398,Mialem ES,187,Elementary," 141,000.00 "
127399,Palilan ES,321,Elementary," 213,000.00 "
127400,Seti Elementary School,78,Elementary," 79,000.00 "
127401,Sibaroc ES,90,Elementary," 114,000.00 "
127402,Sinara Alto ES,68,Elementary," 117,000.00 "
127403,Sinara Bajo Elementary School,94,Elementary," 79,000.00 "
127405,Tabo-o ES - Tabo-o PS (Annex),63,Elementary," 83,000.00 "
127404,Tabo-o Integrated School,311,Elementary," 221,000.00 "
304043,Macalibre Alto NHS,244,Secondary," 318,000.00 "
315207,Sibugon IS,557,Secondary," 490,000.00 "
127406,A. Dulalas MPS,57,Elementary," 71,000.00 "
127407,Alegria ES,130,Elementary," 130,000.00 "
127408,Bagong Silang PS,24,Elementary," 60,000.00 "
127409,Biasong ES,149,Elementary," 116,000.00 "
127410,Bonifacio PS,17,Elementary," 56,000.00 "
127411,Burgos ES,105,Elementary," 103,000.00 "
127412,Cesar  N. Abuton ES,117,Elementary," 104,000.00 "
127413,Dalacon PS,20,Elementary," 55,000.00 "
127414,Dampalan ES,122,Elementary," 116,000.00 "
127415,Don Andres Soriano PS,23,Elementary," 51,000.00 "
127416,Estante PS,22,Elementary," 52,000.00 "
127417,Hasaan ES,162,Elementary," 132,000.00 "
127418,Katipa ES,273,Elementary," 160,000.00 "
127419,Lopez Jaena CS,653,Elementary," 403,000.00 "
127420,Luzaran ES,97,Elementary," 103,000.00 "
201010,Mabas PS,10,Elementary," 52,000.00 "
127422,Macalibre Alto ES,240,Elementary," 149,000.00 "
127423,Macalibre Bajo PS,16,Elementary," 55,000.00 "
127424,Mahayahay PS,23,Elementary," 53,000.00 "
127425,Manguehan ES,83,Elementary," 93,000.00 "
127426,Mansabay Alto ES,156,Elementary," 128,000.00 "
127427,Mansabay Bajo ES,415,Elementary," 226,000.00 "
127428,Molatuhan ES,129,Elementary," 122,000.00 "
127429,Peniel ES,36,Elementary," 65,000.00 "
127430,Puntod ES,322,Elementary," 203,000.00 "
127431,Rizal ES,173,Elementary," 130,000.00 "
127432,Sibugon IS,214,Elementary," 174,000.00 "
127433,Sibula ES,267,Elementary," 164,000.00 "
304048,Panaon NHS,134,Secondary," 258,000.00 "
127476,Baga PS,38,Elementary," 71,000.00 "
127477,Bangko ES,63,Elementary," 80,000.00 "
127478,Camanucan PS,29,Elementary," 60,000.00 "
127479,De La Paz PS,43,Elementary," 73,000.00 "
127480,F.T. Paylaga MPS,50,Elementary," 67,000.00 "
127481,Map-An PS,48,Elementary," 73,000.00 "
127482,Mohon ES,83,Elementary," 118,000.00 "
127483,Panaon CS,339,Elementary," 284,000.00 "
127484,Punta PS,239,Elementary," 141,000.00 "
127485,Salimpono ES,128,Elementary," 119,000.00 "
127486,San Juan ES,120,Elementary," 114,000.00 "
127487,San Roque ES,140,Elementary," 126,000.00 "
127488,Sumasap ES,181,Elementary," 139,000.00 "
315208,Aquino IS,249,Secondary," 305,000.00 "
304040,Looc NHS,2050,Secondary," 1,813,000.00 "
127489,Aquino Integrated School,358,Elementary," 218,000.00 "
127490,Balanlinao ES,255,Elementary," 145,000.00 "
127491,Bato ES,372,Elementary," 208,000.00 "
127495,Clarin ES,175,Elementary," 132,000.00 "
201002,Danao PS,171,Elementary," 117,000.00 "
127500,Mangidkid ES,155,Elementary," 110,000.00 "
127503,Plaridel CS,887,Elementary," 448,000.00 "
127505,Sta Cruz ES,276,Elementary," 172,000.00 "
127506,Tipolo ES,328,Elementary," 200,000.00 "
127507,Usocan Elementary School,293,Elementary," 176,000.00 "
127492,Buena Voluntad ES,108,Elementary," 107,000.00 "
127493,Cartagena ES,105,Elementary," 98,000.00 "
127494,Cebulin ES,202,Elementary," 138,000.00 "
127496,Deboloc ES,90,Elementary," 91,000.00 "
201011,Ilisan ES,63,Elementary," 69,000.00 "
127497,Katipunan ES,205,Elementary," 134,000.00 "
127498,Looc CS,830,Elementary," 381,000.00 "
127499,Mamanga ES,416,Elementary," 229,000.00 "
127501,New Cartagena ES,41,Elementary," 71,000.00 "
127502,Panalsalan ES,388,Elementary," 233,000.00 "
127504,Rillas ES,99,Elementary," 91,000.00 "
127508,Valdemor ES,77,Elementary," 79,000.00 "
315209,Bitibut IS,127,Secondary," 203,000.00 "
304036,Guinabut NHS,130,Secondary," 240,000.00 "
315202,Sapang Ama IS,179,Secondary," 190,000.00 "
304051,Sapang Dalaga NHS,569,Secondary," 707,000.00 "
127509,Bautista ES,124,Elementary," 102,000.00 "
127511,Bitibut IS,337,Elementary," 198,000.00 "
127512,Boundary PS,34,Elementary," 58,000.00 "
127513,Caluya ES,115,Elementary," 104,000.00 "
127514,Capundag ES,75,Elementary," 84,000.00 "
127515,Casul Elementary School,97,Elementary," 92,000.00 "
127516,Dalumpinas ES,90,Elementary," 87,000.00 "
127517,Dasa ES,57,Elementary," 90,000.00 "
127518,Dioyo Elementary School,103,Elementary," 98,000.00 "
127519,Disoy ES,76,Elementary," 89,000.00 "
127520,El Paraiso PS,35,Elementary," 58,000.00 "
127521,Feliciano Baguio PS,25,Elementary," 53,000.00 "
127522,Libertad ES,101,Elementary," 93,000.00 "
127523,Locus ES,95,Elementary," 102,000.00 "
127524,Looc ES,112,Elementary," 97,000.00 "
127525,Manalac ES,109,Elementary," 111,000.00 "
127526,Manla ES,134,Elementary," 114,000.00 "
127527,Masubong PS,21,Elementary," 54,000.00 "
127528,Medallo ES,158,Elementary," 123,000.00 "
127529,Napilan ES,89,Elementary," 94,000.00 "
127530,Proceso Saldivar ES (Sepac ES),128,Elementary," 123,000.00 "
127531,Salimpono ES,79,Elementary," 87,000.00 "
127532,Salvador ES,172,Elementary," 122,000.00 "
127510,Sapang Ama IS,159,Elementary," 130,000.00 "
127533,Sapang Dalaga CES,636,Elementary," 364,000.00 "
127534,Sinaad ES,163,Elementary," 112,000.00 "
127535,Sixto Velez PS,31,Elementary," 61,000.00 "
127536,Upper Bautista PS,11,Elementary," 50,000.00 "
127537,Ventura Elementary School,85,Elementary," 86,000.00 "
304038,Katipunan NHS,316,Secondary," 391,000.00 "
304055,Sinonoc NHS,799,Secondary," 739,000.00 "
127538,Cagay-Anon ES,337,Elementary," 211,000.00 "
127539,Camanse ES,40,Elementary," 69,000.00 "
127540,Caraghanan PS,22,Elementary," 52,000.00 "
127541,Colupan Alto ES,123,Elementary," 112,000.00 "
127542,Colupan Bajo ES,198,Elementary," 140,000.00 "
127543,Dinas ES,117,Elementary," 86,000.00 "
127544,Estrella ES,143,Elementary," 119,000.00 "
127555,Fulgencio Baloria-Sinonoc ES,337,Elementary," 238,000.00 "
127545,Katipunan ES,127,Elementary," 122,000.00 "
127546,Libertad Alto ES,141,Elementary," 128,000.00 "
127548,Libertad Bajo ES,157,Elementary," 112,000.00 "
127547,Libertad Bajo PS,49,Elementary," 74,000.00 "
127549,San Isidro Alto ES,74,Elementary," 93,000.00 "
127550,San Isidro Bajo PS,54,Elementary," 73,000.00 "
127551,San Lorenzo Ruiz ES,60,Elementary," 76,000.00 "
127552,San Vicente ES,115,Elementary," 123,000.00 "
201004,San Vicente ES Annex,49,Elementary," 72,000.00 "
127553,Senor ES,100,Elementary," 87,000.00 "
127554,Sinacaban CS,397,Elementary," 258,000.00 "
127556,Tipan ES,114,Elementary," 117,000.00 "
127561,Buenavista PS,57,Elementary," 72,000.00 "
304039,Colambutan Bajo NHS,176,Secondary," 231,000.00 "
304058,Tudela National Comprehensive High School,1126,Secondary," 1,024,000.00 "
127557,Balon ES,126,Elementary," 124,000.00 "
127558,Barra ES,226,Elementary," 153,000.00 "
127559,Basirang ES,131,Elementary," 125,000.00 "
127560,Bongabong ES,75,Elementary," 88,000.00 "
201006,Cahayag PS,31,Elementary," 69,000.00 "
127562,Camating ES,58,Elementary," 87,000.00 "
127563,Canibungan Proper ES,92,Elementary," 99,000.00 "
127564,Casilak ES,84,Elementary," 97,000.00 "
127565,Colambutan Bajo ES,144,Elementary," 111,000.00 "
127566,Colambutan Settlement ES,171,Elementary," 119,000.00 "
127567,Duanguican ES,126,Elementary," 109,000.00 "
127568,Gala ES,139,Elementary," 95,000.00 "
127569,Gumbil ES,127,Elementary," 103,000.00 "
127570,Locsoon ES,179,Elementary," 128,000.00 "
127571,Maikay ES,86,Elementary," 85,000.00 "
127572,Maribojoc ES,83,Elementary," 88,000.00 "
127573,Mitugas ES,86,Elementary," 102,000.00 "
201013,Nailon PS,30,Elementary," 63,000.00 "
201012,Namut PS,57,Elementary," 71,000.00 "
127575,Ozamiz ES,350,Elementary," 200,000.00 "
201008,Pan-ay Diot ES,143,Elementary," 111,000.00 "
127576,San Nicolas ES,94,Elementary," 100,000.00 "
127577,Sebac PS,155,Elementary," 132,000.00 "
127578,Silongon ES,8,Elementary," 109,000.00 "
127579,Sinuza ES,120,Elementary," 103,000.00 "
127580,Tigdok ES,140,Elementary," 128,000.00 "
127581,Tonggo ES,282,Elementary," 165,000.00 "
127582,Tudela Central School,827,Elementary," 405,000.00 "
127583,Yahong ES,103,Elementary," 98,000.00 "
304029,Bunga NHS,131,Secondary," 226,000.00 "
127435,Canubay ES,540,Elementary," 320,000.00 "
323203,Dullan IS,52,Secondary," 144,000.00 "
304044,Mis. Occ Sci. & Tech HS (Pines NHS),665,Secondary," 710,000.00 "
304045,Misamis Occidental NHS,3238,Secondary," 2,778,000.00 "
323201,Mobod Integrated School,412,Secondary," 428,000.00 "
127437,Oroquieta City CES,1811,Elementary," 905,000.00 "
323202,Oroquieta City NHS - Clarin Settlement Campus,121,Secondary," 167,000.00 "
304047,Oroquieta City NHS (Oroquieta Agro-Industrial School),196,Secondary," 309,000.00 "
304049,Rizal NHS,85,Secondary," 198,000.00 "
323204,Sebucal Integrated School,32,Secondary," 144,000.00 "
304052,Senote NHS,126,Secondary," 238,000.00 "
304057,Talairon NHS,417,Secondary," 484,000.00 "
127455,Langcangan CES,617,Elementary," 396,000.00 "
127457,Lower Langcangan ES,160,Elementary," 147,000.00 "
127434,Binuangan ES,155,Elementary," 123,000.00 "
127453,Burgos Elementary School,85,Elementary," 113,000.00 "
127454,Ciriaco Pastrano Memorial ES,61,Elementary," 78,000.00 "
127439,Dulapo Elementary School,90,Elementary," 114,000.00 "
127436,Mobod Integrated School,614,Elementary," 334,000.00 "
127438,Paypayan ES,60,Elementary," 85,000.00 "
127440,Senote ES,131,Elementary," 123,000.00 "
127441,Tipan ES,131,Elementary," 123,000.00 "
127459,Tuyabang Alto ES,71,Elementary," 98,000.00 "
127460,Tuyabang Bajo ES,70,Elementary," 91,000.00 "
127461,Tuyabang Proper PS,24,Elementary," 60,000.00 "
127462,Upper Lamac ES,255,Elementary," 173,000.00 "
127445,Dolipos Alto ES,95,Elementary," 118,000.00 "
127446,Dolipos Bajo ES,128,Elementary," 118,000.00 "
127447,Dullan IS,118,Elementary," 119,000.00 "
127470,Taboc ES,359,Elementary," 235,000.00 "
127471,Talairon CES,503,Elementary," 360,000.00 "
127472,Talic ES,293,Elementary," 215,000.00 "
127474,Vicente Flores MES,357,Elementary," 208,000.00 "
127442,Apil ES,109,Elementary," 116,000.00 "
127443,Buenavista ES,157,Elementary," 123,000.00 "
127444,Cosme Cagas Memorial School,71,Elementary," 87,000.00 "
127448,Malindang ES,50,Elementary," 77,000.00 "
127449,Pines Central Elementary School,472,Elementary," 309,000.00 "
127450,San Vicente Alto ES,239,Elementary," 187,000.00 "
127451,San Vicente Bajo ES,264,Elementary," 174,000.00 "
127468,Sarancial Mialen ES,37,Elementary," 77,000.00 "
127469,Sebucal IS,28,Elementary," 69,000.00 "
127452,Victor Enerio MES,132,Elementary," 119,000.00 "
238502,Bagong Tipan ES,21,Elementary," 63,000.00 "
127464,Bunga ES,192,Elementary," 135,000.00 "
127465,Buntawan ES,125,Elementary," 126,000.00 "
127466,Clarin Settlement ES,148,Elementary," 125,000.00 "
238501,Kanowanan Tribal ES,47,Elementary," 73,000.00 "
127456,Layawan ES,236,Elementary," 170,000.00 "
127458,Poblacion 2 ES,249,Elementary," 223,000.00 "
127467,Rizal ES,124,Elementary," 126,000.00 "
127473,Toliyok ES,148,Elementary," 122,000.00 "
127463,Victoria ES,56,Elementary," 78,000.00 "
127475,Villaflor ES,320,Elementary," 212,000.00 "
128177,Andrea D. Costonera ES (Aguada ES),511,Elementary," 308,000.00 "
128164,Ozamiz City CS,3266,Elementary," 1,373,000.00 "
203508,Ozamiz City CS - SPED Center,391,Elementary," 248,000.00 "
128162,Baybay ES,723,Elementary," 377,000.00 "
304164,Calabayan National High School,509,Secondary," 475,000.00 "
128166,Catadman ES,813,Elementary," 401,000.00 "
315703,Cogon IS,141,Secondary," 214,000.00 "
128168,Dona Consuelo ES,550,Elementary," 285,000.00 "
304170,Gala NHS,101,Secondary," 273,000.00 "
315701,Kinuman Norte National High School,145,Secondary," 144,000.00 "
304161,Labinay National High School,252,Secondary," 449,000.00 "
304163,Labo NHS,594,Secondary," 773,000.00 "
315702,Malaubang Integrated School,257,Secondary," 336,000.00 "
128174,Maningcol Central School,919,Elementary," 445,000.00 "
128163,Misamis Annex Integrated School,582,Elementary," 308,000.00 "
315704,Misamis Annex Integrated School,238,Secondary," 242,000.00 "
304166,Montol NHS,465,Secondary," 496,000.00 "
304167,Ozamiz City NHS,2715,Secondary," 3,145,000.00 "
304168,Ozamiz City School of Arts and Trades,1537,Secondary," 1,782,000.00 "
304169,Pulot NHS,626,Secondary," 653,000.00 "
304165,San Antonio NHS,309,Secondary," 373,000.00 "
203507,Sta. Cruz ES,271,Elementary," 163,000.00 "
304162,Tabid NHS,394,Secondary," 507,000.00 "
128173,Antero D. Hinagdanan ES,173,Elementary," 137,000.00 "
128187,Antero U. Roa ES (Stimson Abordo ES),310,Elementary," 198,000.00 "
128165,Bacolod ES,245,Elementary," 158,000.00 "
203506,Capucao C Elementary School,109,Elementary," 88,000.00 "
128179,Capucao ES,199,Elementary," 134,000.00 "
128167,Domingo A. Barloa ES,382,Elementary," 222,000.00 "
128169,Embargo ES,167,Elementary," 122,000.00 "
128170,Gango ES,759,Elementary," 377,000.00 "
128171,Gotocan ES,82,Elementary," 82,000.00 "
