school.id,teachers.instructor,teachers.mobile,teachers.regular,teachers.sped
300901,0,0,30,0
300902,0,2,25,0
300903,0,1,19,0
300904,0,0,23,0
300905,0,4,64,0
300906,0,4,45,0
300907,0,4,35,0
300908,0,0,7,0
300909,0,7,75,0
300912,0,2,17,0
300913,0,3,26,0
300915,0,0,12,0
300917,0,1,17,0
300918,0,5,19,0
300919,0,6,41,0
300920,0,0,14,0
300921,0,3,52,0
300922,0,3,17,0
300923,0,6,22,0
300924,0,6,67,0
300925,0,6,34,0
300926,0,2,14,0
300927,0,0,11,0
300928,0,4,35,0
300929,0,3,36,0
300930,0,5,28,0
300931,0,8,40,0
300932,0,0,22,0
300933,0,4,35,0
300934,0,4,28,0
300935,0,5,25,0
300936,0,6,22,0
300937,0,3,34,0
300938,0,1,14,0
300939,0,0,9,0
300940,0,7,19,0
300941,0,0,13,0
300942,0,2,53,0
300944,0,0,28,0
300945,0,0,32,0
300946,0,0,20,0
300947,0,0,15,0
300948,0,0,33,0
300949,0,0,19,0
300950,0,0,14,0
300951,0,18,154,0
300952,0,0,28,0
300953,0,0,15,0
300954,0,0,14,0
300955,0,0,7,0
300956,0,0,7,0
300957,0,6,40,0
300958,0,1,21,0
300959,0,0,12,0
300960,0,4,33,0
300961,0,0,17,0
300962,0,2,56,0
300963,0,0,5,0
300964,0,2,41,0
300965,0,0,15,0
300966,0,2,45,0
300967,0,0,31,0
300968,0,0,16,0
300969,0,0,31,0
300970,0,7,95,0
300972,0,2,20,0
300973,0,0,16,0
300974,0,0,9,0
300975,0,0,18,0
300976,0,0,69,0
300977,0,3,35,0
300978,0,2,28,0
300979,0,0,6,0
300980,0,1,19,0
300981,0,0,11,0
300982,0,0,28,0
300983,0,0,9,0
300984,0,0,9,0
300985,0,0,22,0
300986,0,0,10,0
300987,0,0,19,0
300988,0,3,52,0
300989,0,4,36,0
300990,0,6,55,0
300991,0,0,15,0
300992,0,0,13,0
300993,0,0,15,0
300994,0,14,110,0
300995,0,1,54,0
300996,0,37,274,0
300998,0,3,33,0
300999,0,0,11,0
301000,0,10,85,0
301001,0,0,35,0
301003,0,2,8,0
301004,0,2,19,0
301005,0,0,33,0
301006,0,0,17,0
301007,0,0,6,0
301008,0,0,9,0
301009,0,0,6,0
301010,0,1,19,0
301011,0,0,38,0
301012,0,1,10,0
301013,0,0,5,0
301014,0,4,14,0
301015,0,14,36,0
301016,0,1,17,0
301017,0,0,16,0
301018,0,0,4,0
301019,0,0,20,0
301020,0,1,14,0
301021,0,3,26,0
301022,0,2,11,0
301023,0,0,6,0
301024,0,6,49,0
301025,0,0,22,0
301026,0,1,9,0
301027,0,4,22,0
301028,0,0,12,0
301029,0,5,29,0
301030,0,0,6,0
301031,0,0,2,0
301032,0,1,27,0
301033,0,6,54,0
301035,0,1,9,0
301036,0,11,75,0
301037,0,10,81,1
301038,3,7,108,0
301039,0,14,121,0
301040,0,9,148,0
301042,0,2,36,0
301043,0,0,21,0
301044,0,1,26,0
301045,0,4,33,0
301046,0,5,34,0
301047,0,6,33,0
301048,0,2,47,0
301049,0,0,22,0
301050,0,1,42,0
301051,0,49,233,8
301053,0,10,76,0
301055,0,0,9,0
301056,0,3,28,0
301057,0,1,37,0
301058,0,4,16,0
301059,0,5,82,0
301060,0,12,99,0
301061,0,6,70,0
301062,0,27,153,0
301064,0,48,247,0
301065,0,4,29,0
301066,0,6,46,0
306287,0,0,0,0
306501,0,0,12,0
306502,0,0,5,0
306503,0,0,5,0
306504,0,0,0,0
306505,0,0,0,0
306506,0,0,0,0
306507,0,0,0,0
306508,0,0,0,0
306509,0,0,0,0
306510,0,0,0,0
306511,0,0,0,0
306512,0,0,0,0
306513,0,0,0,0
306514,0,0,0,0
306601,0,3,39,0
306603,0,0,15,0
306604,0,1,26,0
306606,0,0,27,0
306609,0,0,1,0
306701,0,0,18,0
306702,0,0,18,0
306703,0,0,12,0
306704,0,0,60,0
306705,0,0,24,0
306706,0,0,25,0
306707,0,0,31,0
306708,0,0,16,0
306711,0,0,16,0
306712,0,0,3,0
306713,0,0,37,0
306714,0,0,23,0
306715,0,0,18,0
306716,0,0,7,0
306719,0,0,0,0
306720,0,0,0,0
306727,0,0,0,0
306801,0,3,40,0
306802,0,0,6,0
306803,0,0,7,0
306804,0,0,12,0
306805,0,0,17,0
306806,0,0,10,0
306807,0,0,6,0
306808,0,0,13,0
306809,0,0,10,0
306810,0,0,12,0
306811,0,0,9,0
306812,0,0,13,0
306813,0,0,15,0
306814,0,0,5,0
306816,0,0,16,0
306817,0,0,17,0
306818,0,0,5,0
306820,0,0,7,0
306821,0,0,10,0
306822,0,0,5,0
306901,5,7,49,0
306902,0,0,8,0
306903,0,0,51,0
306904,0,1,7,0
306905,0,0,5,0
306906,0,0,14,0
306908,0,0,24,0
306909,0,0,13,0
306911,0,0,9,0
306912,0,0,25,0
306914,0,0,5,0
306915,0,0,16,0
306916,0,2,35,0
306918,0,0,15,0
306919,0,0,7,0
306920,0,0,10,0
306922,0,0,15,0
306923,0,0,4,0
306924,0,0,6,0
306925,0,0,7,0
306926,0,0,10,0
306927,0,0,18,0
306929,0,0,3,0
306930,0,0,6,0
306931,0,0,5,0
306932,0,0,11,0
306933,0,0,10,0
306934,0,0,0,0
306935,0,0,2,0
306936,0,0,2,0
306937,0,0,1,0
306938,0,0,0,0
306939,0,0,0,0
306940,0,0,2,0
306941,0,0,0,0
306942,0,0,0,0
306944,0,0,0,0
306945,0,0,0,0
306946,0,0,2,0
306947,0,0,2,0
306948,0,0,0,0
306949,0,0,0,0
307001,0,0,8,0
307006,0,0,20,0
307010,0,0,7,0
307011,0,0,19,0
307015,0,0,0,0
307016,0,0,3,0
307019,0,0,0,0
307020,0,0,0,0
307101,0,0,9,0
307103,0,0,6,0
307104,0,0,9,0
307106,0,0,17,0
307107,0,0,13,0
307108,0,0,0,0
307109,0,0,1,0
307111,0,0,2,0
307112,0,0,0,0
307113,0,0,1,0
307114,0,0,0,0
307117,0,0,0,0
307118,0,0,11,0
307120,0,0,7,0
307122,0,0,0,0
307123,0,0,0,0
307127,0,0,0,0
307128,0,0,0,0
307129,0,0,0,0
307130,0,0,0,0
307201,0,0,57,0
307202,0,6,17,0
307203,0,0,16,0
307204,0,0,13,0
307205,0,0,6,0
307206,0,0,0,0
307207,0,0,0,0
307208,0,0,0,0
307301,0,0,16,0
307401,0,0,12,0
307403,0,0,18,0
307501,0,0,75,0
307502,0,0,19,0
307503,0,0,41,0
307504,0,0,22,0
307505,0,0,19,0
307506,0,0,0,0
307507,0,0,20,0
307508,0,0,0,0
307509,0,0,0,0
307510,0,0,0,0
307511,0,0,0,0
307512,0,0,0,0
307601,0,0,9,0
307603,0,0,16,0
307604,0,0,8,0
307605,0,0,23,0
307606,0,0,9,0
307607,0,0,12,0
307608,0,0,6,0
307609,0,0,10,0
307610,0,0,10,0
307611,0,0,25,0
307612,0,0,6,0
307613,0,0,5,0
307614,0,0,1,0
307615,0,0,0,0
307616,0,0,0,0
307617,0,0,0,0
307618,0,0,0,0
307619,0,0,0,0
321301,0,0,8,0
321403,0,0,4,0
321404,0,0,0,0
321406,0,0,0,0
321407,0,0,0,0
321408,0,0,0,0
322801,0,0,35,0
322802,0,0,2,0
322803,0,0,0,0
322804,0,0,0,0
322805,0,0,0,0
322806,0,0,0,0
322901,0,0,36,0
323601,0,0,14,0
323602,0,0,2,0
323603,0,0,2,0
323604,0,0,9,0
323605,0,0,0,0
323606,0,0,0,0
323607,0,0,0,0
323608,0,0,0,0
323609,0,0,0,0
323610,0,0,0,0
301067,0,0,14,0
301068,0,0,29,0
301069,0,0,14,0
301070,0,0,12,0
301071,0,0,18,0
301072,0,8,85,0
301073,0,2,23,0
301074,0,0,22,0
301075,0,0,9,0
301076,0,0,13,0
301077,0,0,5,0
301078,0,0,5,0
301079,0,1,30,0
301080,0,0,62,0
301081,0,0,10,0
301082,0,0,24,0
301083,0,2,19,0
301084,0,0,44,0
301085,0,0,10,0
301086,0,0,29,0
301087,0,0,12,0
301088,0,0,10,0
301089,0,0,20,0
301090,0,0,32,0
301091,0,0,15,0
301092,0,0,12,0
301093,0,0,12,0
301094,0,0,18,0
301095,0,0,16,0
301096,0,0,14,0
301097,0,5,63,0
301098,0,0,36,0
301099,0,0,10,0
301100,0,0,21,0
301101,0,0,9,0
301102,0,15,148,0
301103,0,0,15,0
301104,0,0,8,0
301105,0,0,12,0
301106,0,0,9,0
301107,0,0,16,0
301108,0,0,27,0
301109,0,0,22,0
301110,0,0,12,0
301111,0,5,44,0
301112,0,0,29,0
301113,0,0,16,0
301114,0,0,27,0
301115,0,1,31,0
301116,0,0,15,0
301117,0,0,14,0
301118,0,0,12,0
301119,0,0,14,0
301120,0,0,9,0
301121,0,0,8,0
301122,0,0,37,0
301123,0,0,29,0
301124,0,0,15,0
301125,0,0,15,0
301126,0,0,13,0
301127,0,0,55,0
301128,0,0,14,0
301129,0,0,32,0
301130,0,0,29,0
301131,0,0,7,0
301132,0,0,30,0
301133,0,0,16,0
301134,0,0,10,0
301135,0,1,39,0
301136,0,2,28,0
301137,0,0,11,0
301138,0,0,9,0
301139,0,0,19,0
301140,0,0,8,0
301141,0,0,26,0
301142,0,0,57,0
301143,0,1,62,0
301144,0,0,15,0
301145,0,0,13,0
301146,0,0,39,0
301147,0,0,22,0
301148,0,0,16,0
301149,0,0,25,0
301150,0,0,11,0
301151,0,0,64,0
301152,0,0,16,0
301153,0,5,72,0
301154,0,8,52,0
301155,0,0,44,0
301156,0,0,13,0
301157,0,0,13,0
301158,0,0,28,0
301159,0,0,31,0
301160,0,0,29,0
301161,0,0,9,0
301162,0,0,10,0
301163,0,0,9,0
301164,0,6,61,0
301165,0,2,25,0
301166,0,3,62,0
301167,0,8,86,0
301168,0,0,9,0
301169,0,1,24,0
301170,0,10,270,0
301172,0,0,46,0
301173,0,0,24,0
301174,0,0,40,0
301175,0,9,73,0
301176,0,0,17,0
301177,0,4,118,1
301178,0,3,29,0
301179,0,1,124,0
301180,0,1,133,0
301181,0,1,50,0
301182,0,0,108,0
301183,0,2,72,0
301184,0,2,94,0
301185,0,1,65,0
301186,0,23,279,0
301187,0,0,51,0
301188,0,0,79,0
301189,0,11,139,0
301190,0,5,204,0
301191,0,4,25,0
301192,0,19,176,0
301193,0,2,39,0
301194,0,9,184,0
301195,0,0,13,0
301196,0,2,195,0
301197,0,0,25,0
301198,0,0,20,0
301199,0,0,25,0
301200,0,4,67,0
301202,0,0,26,0
301203,0,2,21,0
301204,0,0,43,0
301205,0,0,59,0
301206,0,0,38,0
301207,0,0,53,0
301208,0,1,32,0
301209,0,0,7,0
301210,0,0,11,0
301211,0,0,8,0
301212,0,2,72,0
301213,0,1,56,0
301214,0,0,21,0
301215,0,1,59,0
301216,0,8,55,0
301217,0,0,11,0
301218,0,29,106,0
301219,0,1,105,0
301220,0,0,6,0
301221,0,2,33,0
301222,0,9,138,0
301223,0,0,39,0
301224,0,2,78,0
301226,0,4,48,0
301227,0,4,89,0
301228,0,0,13,0
301229,0,0,26,0
301230,0,9,111,0
301231,0,0,17,0
301232,0,0,26,0
301233,0,0,8,0
301234,0,4,111,0
301236,0,2,30,0
301238,0,0,126,0
301239,0,0,15,0
301240,0,3,36,0
301241,0,0,62,0
301242,0,0,17,0
301243,0,0,23,0
301244,0,2,31,0
301245,0,1,33,0
301246,0,2,48,0
301247,0,17,147,0
301248,0,0,23,0
301249,0,0,15,0
301250,0,0,13,0
301251,0,0,35,0
301252,0,0,11,0
301253,0,2,32,0
301254,0,0,36,0
301255,0,0,15,0
301256,0,4,76,0
301257,0,30,213,0
301258,0,1,34,0
301259,0,5,91,0
301260,0,0,36,0
301261,0,1,61,0
301262,0,0,31,0
301263,0,0,14,0
301264,0,0,38,0
301265,0,1,36,0
301266,0,0,34,0
301268,0,3,31,0
301269,0,2,36,0
301270,0,0,4,0
301272,0,0,22,0
301273,0,3,56,0
301274,0,0,11,0
301275,0,0,13,0
301276,0,1,20,0
301277,0,0,23,0
301278,0,0,9,0
301279,0,1,31,0
301280,0,1,21,0
301282,0,0,10,0
301283,0,0,4,0
301284,0,4,38,0
301285,0,0,17,0
301286,0,2,48,1
301287,0,0,8,0
301288,0,0,13,0
301289,0,0,10,0
301290,0,0,6,0
301291,0,0,8,0
301292,0,0,10,0
301293,0,0,9,0
301294,0,0,20,0
301295,0,0,29,0
301296,0,0,27,0
301297,0,0,25,0
301298,0,0,6,0
301299,0,0,20,0
301300,0,0,6,0
301301,0,0,8,0
301302,0,0,14,0
301303,0,0,9,0
301304,0,0,37,0
301305,0,0,13,0
301306,0,0,46,0
301307,0,0,13,0
301308,0,0,42,0
301309,0,0,12,0
301310,0,0,14,0
301311,0,0,10,0
301312,0,0,9,0
301313,0,0,17,0
301315,0,0,4,0
301316,0,0,18,0
301317,0,1,31,0
301318,0,0,13,0
301319,0,0,52,0
301320,0,0,7,0
301321,0,0,19,0
301322,0,0,7,0
301323,0,2,36,0
301324,0,0,6,0
301325,0,9,79,0
301326,0,0,13,0
301327,0,0,20,0
301328,0,0,4,0
301329,0,0,14,0
301330,0,0,8,0
301331,0,0,9,0
301332,0,2,75,0
301333,0,0,12,0
301334,0,1,30,0
301335,0,0,6,0
301336,0,0,10,0
301337,0,0,7,0
301338,0,0,8,0
301339,0,0,9,0
301340,0,2,20,0
301342,0,0,9,0
301343,0,0,12,0
301344,0,0,18,0
301345,0,8,92,0
301346,0,0,10,0
301347,0,10,108,0
301348,0,4,44,0
301349,0,7,117,0
301350,0,8,41,0
301351,0,0,20,0
301352,0,0,4,0
301353,0,0,5,0
301354,0,0,6,0
301355,0,0,13,0
301356,0,0,16,0
301357,0,0,9,0
301359,0,0,12,0
301360,0,0,24,0
301361,0,0,33,0
301364,0,7,56,0
301366,0,0,5,0
301367,0,0,16,0
301368,0,0,8,0
301369,0,0,23,0
301370,0,1,15,0
301371,0,0,15,0
301372,0,0,12,0
301373,0,0,9,0
301374,0,0,19,0
301375,0,0,19,0
301376,0,0,14,0
301377,0,0,34,0
301378,0,0,3,0
301379,0,0,8,0
301380,0,7,84,0
301381,0,0,5,0
301382,0,0,10,0
301383,0,0,8,0
301384,0,0,13,0
301385,0,1,28,0
301386,0,0,13,0
301387,0,0,2,0
301388,0,0,3,0
301389,0,0,5,0
301390,0,0,18,0
301391,0,0,23,0
301392,0,0,4,0
301393,0,1,21,0
301394,0,0,13,0
301395,0,0,12,0
301396,0,0,9,0
301397,0,0,7,0
301398,0,0,7,0
301399,0,0,34,0
301400,0,0,9,0
301401,0,0,14,0
301402,0,0,9,0
301403,0,3,53,0
301404,0,0,32,0
301405,0,0,8,0
301406,0,0,31,0
301407,0,4,52,0
301408,0,0,8,0
301409,0,0,8,0
301410,0,0,26,0
301411,0,0,3,0
301412,0,1,47,0
301414,0,0,18,0
301415,0,0,8,0
301416,0,1,12,0
301417,0,11,122,0
301418,0,8,254,0
301419,0,0,99,0
301420,0,0,46,0
301422,0,0,96,0
301423,0,0,17,0
301425,0,0,90,0
301426,0,0,73,0
301427,0,0,10,0
301428,0,0,20,0
301429,0,0,23,0
301430,0,0,14,0
301431,0,0,9,0
301432,0,3,38,0
301433,0,0,52,0
301434,0,0,19,0
301435,0,0,8,0
301436,0,0,64,0
301437,0,18,196,0
301438,0,0,53,0
301439,0,7,101,0
301440,0,0,62,0
301441,0,0,12,0
301442,0,0,81,0
301443,0,0,26,0
301444,0,0,32,0
301445,0,1,32,0
301446,0,0,135,0
301447,0,4,24,0
301448,0,0,90,0
301449,0,0,8,0
301450,0,0,53,0
301451,0,0,28,0
301452,0,3,90,0
301453,0,2,43,0
301454,0,3,19,0
301455,0,0,17,0
301456,0,2,38,0
301457,0,0,153,0
301458,0,14,135,0
301459,0,0,11,0
301460,0,0,23,0
301461,0,0,13,0
301462,0,1,43,0
301463,0,0,14,0
301464,0,7,97,0
301465,0,2,80,0
301466,0,0,93,0
301467,0,5,43,0
301468,0,0,13,0
301469,0,9,104,0
301470,0,0,24,0
301471,0,0,20,0
301472,0,35,254,2
301473,0,0,18,0
301474,0,0,19,0
301475,0,0,20,0
301476,0,0,24,0
301477,0,0,9,0
301478,0,0,5,0
301479,0,0,15,0
301480,0,0,25,0
301481,0,0,21,0
301482,0,0,18,0
301483,0,0,14,0
301484,0,28,209,0
301485,0,0,26,0
301486,0,0,13,0
301487,0,0,28,0
301488,0,0,16,0
301489,0,0,27,0
301490,0,3,50,0
301491,0,4,51,0
301492,0,0,9,0
301493,0,4,106,1
301494,0,0,21,0
301495,0,0,17,0
301496,0,2,31,0
301497,0,0,20,0
301498,0,0,12,0
301499,0,0,22,0
301500,0,0,19,0
301501,0,9,91,0
301502,0,28,295,1
301503,0,0,14,0
301504,0,7,83,0
301505,0,0,107,0
301506,0,0,28,0
301507,0,0,14,0
301508,0,0,20,0
301509,0,0,17,0
301510,0,0,17,0
301511,0,0,7,0
301512,0,0,10,0
301513,0,0,6,0
301514,0,4,53,0
301515,0,3,55,1
301516,0,7,58,0
301517,0,0,14,0
301518,0,0,44,0
301519,0,0,28,0
301520,0,0,13,0
301521,0,0,41,0
301522,0,0,12,0
301523,0,1,32,0
301524,0,0,22,0
301525,0,0,20,0
301527,0,0,23,0
307701,0,0,10,0
307702,0,0,12,0
307703,0,0,8,0
307704,0,0,24,0
307705,0,0,13,0
307706,0,0,30,0
307707,0,0,9,0
307708,0,0,17,0
307709,0,0,38,0
307710,0,0,19,0
307711,0,0,10,0
307712,0,0,8,0
307713,0,0,12,0
307714,0,0,8,0
307716,0,0,4,0
307717,0,0,5,0
307718,0,0,0,0
307719,0,0,8,0
307720,0,0,6,0
307721,0,0,3,0
307722,0,0,1,0
307723,0,0,0,0
307724,0,0,1,0
307725,0,0,0,0
307726,0,0,0,0
307727,0,0,0,0
307804,0,0,5,0
307805,0,0,7,0
307806,0,0,28,0
307807,0,0,21,0
307808,0,0,26,0
307809,0,0,52,0
307901,2,4,101,0
307902,0,0,24,0
307903,0,3,29,0
307905,0,0,31,0
307906,0,0,1,0
307907,0,16,139,0
307909,0,0,97,0
307910,0,0,4,0
307911,0,0,11,0
307912,0,0,12,0
307913,0,0,41,0
307923,0,0,67,0
307924,0,0,4,0
307931,0,0,20,0
308001,0,0,7,0
308002,0,0,6,0
308003,0,0,11,0
308004,0,1,20,0
308005,0,0,11,0
308006,0,0,7,0
308007,0,0,16,0
308008,0,0,5,0
308009,0,0,7,0
308010,0,0,5,0
308011,0,0,6,0
308012,0,0,12,0
308013,0,0,5,0
308014,0,0,5,0
308016,0,0,25,0
308017,0,0,5,0
308019,0,0,26,0
308020,0,0,14,0
308021,0,0,9,0
308022,0,0,5,0
308023,0,0,8,0
308028,0,0,6,0
308030,0,0,20,0
308031,0,0,4,0
308032,0,0,6,0
308034,0,0,5,0
308036,0,0,0,0
308038,0,0,3,0
308039,0,0,2,0
308041,0,0,3,0
308043,0,0,0,0
308044,0,0,0,0
308045,0,0,0,0
308102,0,0,53,0
308103,0,0,12,0
308104,0,0,42,0
308105,0,0,52,0
308106,0,0,50,0
308108,0,0,40,0
308113,0,0,10,0
308114,0,0,40,0
308115,0,0,16,0
308116,0,1,57,0
308117,0,0,32,0
308118,0,0,5,0
308119,0,0,62,0
308120,0,0,20,0
308121,0,0,6,0
308122,0,0,18,0
308123,0,0,23,0
308124,0,0,18,0
308125,0,0,0,0
308126,0,0,0,0
308128,0,0,9,0
308129,0,0,48,0
308130,0,0,10,0
308131,0,0,0,0
308132,0,0,6,0
308133,0,0,0,0
308134,0,0,0,0
308135,0,0,0,0
308136,0,0,6,0
308137,0,0,2,0
308138,0,0,2,0
308140,0,0,0,0
308141,0,0,0,0
308142,0,0,0,0
308201,0,0,17,0
308202,0,0,6,0
308203,0,0,0,0
308204,0,0,0,0
308501,0,0,33,0
308502,0,0,22,0
308503,0,0,33,0
308601,0,0,20,0
308602,0,0,46,0
308603,0,0,14,0
308604,0,0,2,3
308605,0,0,10,0
308606,0,0,18,0
308607,0,0,0,0
308701,0,0,10,0
308702,0,0,22,0
308704,0,0,0,0
321501,0,0,24,0
321507,0,0,0,0
321601,0,0,40,0
324001,0,0,38,0
325901,0,0,0,0
325902,0,0,0,0
301528,0,0,6,0
301529,0,0,9,0
301530,0,0,9,0
301531,0,0,30,0
301532,0,0,27,0
301533,0,0,9,0
301534,0,0,6,0
301535,0,0,51,0
301540,0,0,7,0
301541,0,0,14,0
301542,0,0,12,0
301543,0,0,7,0
301544,0,0,14,0
301545,0,0,10,0
301546,0,0,6,0
301547,0,0,12,0
301548,0,0,22,0
301549,0,0,28,0
301551,0,0,13,0
301552,0,0,5,0
301553,0,0,9,0
301554,0,14,89,0
301555,0,0,16,0
301556,0,0,15,0
301557,0,0,19,0
301558,0,0,5,0
301559,0,0,5,0
301560,0,0,7,0
301561,0,0,8,0
301562,0,0,8,0
301563,0,0,11,0
301564,0,0,5,0
301565,0,0,9,0
301566,0,0,17,0
301567,0,0,9,0
301568,0,0,8,0
301569,0,1,29,0
301570,0,0,10,0
301572,0,0,13,0
301573,0,0,18,0
301574,0,2,34,0
301575,0,0,3,0
301577,0,0,12,0
301578,0,0,30,0
301580,0,0,11,0
301581,0,0,20,0
301582,0,0,8,0
301583,3,1,13,0
301584,0,0,11,0
301585,0,0,16,0
301586,0,3,21,0
301587,0,0,7,0
301588,0,1,63,0
301591,0,0,15,0
301592,0,10,79,0
301593,0,7,73,0
301594,0,0,23,0
301595,0,1,45,0
301596,0,9,71,0
301599,0,12,59,0
301600,0,0,25,0
301601,0,0,26,0
301603,0,6,73,0
301605,0,0,9,0
301606,0,0,9,0
301607,0,0,8,0
301608,0,0,14,0
301610,0,0,24,0
301611,0,0,8,0
301612,0,0,16,0
301613,0,6,44,0
301614,0,0,26,0
301615,0,0,9,0
301616,0,3,50,0
301617,0,0,23,0
301618,0,3,11,0
301619,0,0,14,0
301620,0,1,49,0
301621,0,0,9,0
301622,0,0,21,0
301623,0,4,25,0
301624,0,0,13,0
301625,0,0,22,0
301627,0,2,63,0
301630,0,1,19,0
301631,0,1,34,0
301632,0,0,9,0
301633,0,0,15,0
301634,0,7,49,0
301635,0,0,7,0
301636,0,1,15,0
301637,0,0,11,0
301638,0,0,14,0
301639,0,1,27,0
301640,0,0,33,0
301641,0,0,17,0
301642,0,1,24,0
301643,0,0,15,0
301644,0,7,71,0
301645,0,0,25,0
301646,0,2,20,0
301647,0,1,19,0
301648,0,3,39,0
301649,0,1,22,0
301650,0,0,10,0
301651,0,4,36,0
301652,0,1,33,0
301653,0,2,20,0
301654,0,0,16,0
301655,0,1,20,0
301656,0,0,10,0
301657,0,1,11,0
301658,0,0,14,0
301659,0,0,16,0
301660,0,1,14,0
301661,0,0,7,0
301662,0,0,18,0
301663,0,0,16,0
301664,0,0,9,0
301665,0,0,6,0
301666,0,0,16,0
301667,0,0,11,0
301668,0,0,27,0
301669,0,0,17,0
301670,0,0,5,0
301671,0,2,29,0
301672,0,0,9,0
301673,0,0,23,0
301675,0,0,7,0
301676,0,0,6,0
301677,0,0,13,0
301678,0,0,6,0
301679,0,0,11,0
301680,0,0,19,0
301681,0,0,10,0
301682,0,0,10,0
301683,0,0,8,0
301684,2,6,46,0
301685,0,0,16,0
301686,0,0,4,0
301687,0,0,22,0
301688,0,0,11,0
301689,0,1,16,0
301690,0,0,9,0
301691,0,0,13,0
301692,0,0,7,0
301693,0,0,28,0
301694,0,0,13,0
301695,0,1,17,0
301699,0,0,20,0
301700,0,1,12,0
301701,0,0,19,0
301702,0,1,20,0
301703,0,0,9,0
301704,0,0,9,0
301705,0,0,19,0
301706,0,0,12,0
301707,0,0,6,0
301708,0,0,12,0
301709,0,0,5,0
301710,0,5,44,0
301711,0,0,10,0
301712,0,0,12,0
301713,0,0,19,0
301714,0,0,6,0
301718,0,0,16,0
301719,0,0,9,0
301720,0,0,7,0
301721,0,0,11,0
301722,0,0,16,0
301723,0,0,9,0
301724,0,1,25,0
301725,0,0,36,0
301726,0,5,46,0
301727,0,0,10,0
301728,0,0,10,0
301729,0,0,8,0
301730,0,0,26,0
301731,0,7,56,0
301732,0,0,12,0
301733,0,0,15,0
301734,0,0,19,0
301735,0,0,6,0
301736,0,0,7,0
301737,0,0,12,0
301738,0,1,22,0
301739,0,0,13,0
301740,0,0,16,0
301741,0,0,6,0
301742,0,0,7,0
301743,0,0,12,0
301744,0,0,3,0
301745,0,0,10,0
301746,0,0,13,0
301747,0,4,27,0
301749,0,0,17,0
301750,0,0,25,0
301751,0,2,6,0
301752,0,1,32,0
301753,0,0,9,0
301755,0,0,6,0
301756,0,1,13,0
301757,0,0,19,0
301758,0,0,14,0
301759,0,0,32,0
301760,0,0,20,0
301761,0,0,12,0
301762,0,0,17,0
301763,0,0,24,0
301764,0,0,17,0
301765,0,15,52,0
301766,0,0,20,0
301767,0,0,19,0
301768,0,0,39,0
301769,0,9,39,0
301770,0,10,62,0
301771,0,1,18,0
301772,0,1,19,0
301774,0,0,15,0
301776,0,0,12,0
301777,0,0,13,0
301778,0,0,12,0
301779,0,0,10,0
301780,0,0,9,0
301781,0,0,9,0
301782,0,0,13,0
301783,0,0,10,0
301784,0,0,11,0
301785,0,0,7,0
301786,0,0,18,0
301787,0,0,6,0
301788,0,0,16,0
301789,0,0,15,0
301790,0,0,10,1
301791,0,1,12,0
301792,0,0,18,0
301793,0,1,34,0
301794,0,4,38,0
301795,0,0,8,0
301796,0,3,35,0
301797,0,4,20,0
301798,0,2,25,0
301800,0,38,142,1
301801,0,0,11,0
301802,0,0,11,0
301803,0,0,20,0
301804,0,0,15,0
301805,0,0,22,0
308801,0,0,11,0
308803,0,0,5,0
308804,0,0,5,0
308805,0,0,0,0
308901,0,1,37,0
308903,0,0,4,0
308909,0,0,0,0
309001,0,0,21,0
309002,0,0,33,0
309004,0,2,37,0
309005,0,2,14,0
309006,0,0,13,0
309007,0,0,4,0
309019,0,1,28,0
309027,0,0,5,0
309102,0,0,8,0
309103,0,0,30,0
309104,0,0,7,0
309105,0,0,6,0
309107,0,0,4,0
309108,0,0,9,0
309109,0,0,5,0
309110,0,0,4,0
309112,0,0,6,0
309114,0,0,5,0
309115,0,0,8,0
309116,0,0,7,0
309117,0,0,7,0
309118,0,0,4,0
309119,0,0,5,0
309120,0,0,11,0
309121,0,0,5,0
309122,0,0,2,0
309124,0,0,12,0
309126,0,0,11,0
309127,0,0,2,0
309128,0,0,5,0
309129,0,0,8,0
309201,0,0,21,0
309202,0,0,10,0
309204,0,0,8,0
309205,0,0,6,0
309208,0,0,15,0
309209,0,0,0,0
309301,0,19,179,0
309402,0,0,10,0
301807,0,0,15,0
301808,0,2,78,0
301810,0,0,63,0
301811,0,0,14,0
301812,0,0,23,0
301813,0,0,10,0
301814,0,0,15,0
301815,0,0,9,0
301816,0,0,18,0
301817,0,0,19,0
301818,0,0,24,0
301819,0,0,10,0
301820,0,0,28,0
301821,0,0,16,0
301822,0,0,30,0
301823,0,0,25,0
301824,0,0,12,0
301825,0,7,125,0
301826,0,0,12,0
301827,0,0,11,0
301828,0,0,38,0
301830,0,0,25,0
301831,0,0,12,0
301832,0,0,16,0
301833,0,0,47,0
301834,0,0,16,0
301835,0,0,23,0
301836,0,0,10,0
301837,0,11,98,0
301838,0,0,17,0
301839,0,0,8,0
301840,0,0,9,0
301841,0,5,62,0
301842,0,0,21,0
301843,0,0,6,0
301844,0,0,24,0
301845,0,0,32,0
301846,0,0,12,0
301847,0,0,14,0
301848,0,0,28,0
301849,0,25,124,0
301850,0,0,15,0
301851,0,0,22,0
301852,0,0,19,0
301853,0,0,51,0
301854,0,0,11,0
301855,0,1,46,0
301856,0,0,17,0
301857,0,0,13,0
301858,0,0,8,0
301859,0,0,13,0
301860,0,0,29,0
